Substance,Likely Source,Lowest Monthly percentage of samples meeting the limit,Highest Level (NTUs),MCL,MCLG,Unit,Meets EPA Standards
Turbidity,Soil runoff,99.5% in Mar. & Aug.,0.96,>95%,NA,NTU,U
